monthly_spending_ratio,savings_ratio,income_level,fixed_commitments_ratio,goal_progress_ratio,goal_delay_ratio,expense_frequency,spending_variance,emergency_fund_ratio,income_growth_rate,income_stability,risk_level,target_class
0.7121,0.162,0.5765,0.3844,0.634,0.1385,0.87,0.6735,0.2458,0.0147,0.6482,0.5164,8
0.678,0.183,0.6197,0.3575,0.5604,0.0802,0.8654,0.7844,0.2026,0.0295,0.5912,0.5334,8
0.7123,0.2012,0.6279,0.3893,0.5592,0.0572,0.885,0.767,0.2256,0.0366,0.6301,0.552,8
0.6273,0.2,0.5725,0.4306,0.6247,0.0685,0.7946,0.7661,0.2984,0.0272,0.6446,0.5409,8
0.63,0.1522,0.6003,0.3672,0.6,0.1015,0.7812,0.7176,0.2001,0.0314,0.6307,0.556,8
0.6187,0.2185,0.6361,0.4304,0.6397,0.1464,0.7527,0.6938,0.2236,0.0265,0.6184,0.5741,8
0.7149,0.2094,0.6367,0.4068,0.5732,0.074,0.7914,0.7599,0.2522,0.0358,0.6151,0.5468,8
0.6116,0.1845,0.6176,0.4403,0.5755,0.0657,0.7629,0.6509,0.294,0.0207,0.6179,0.4732,8
0.7093,0.2373,0.6386,0.3656,0.5533,0.1425,0.7611,0.7882,0.2837,0.0156,0.5946,0.4774,8
0.6132,0.1633,0.6037,0.376,0.6016,0.0701,0.8487,0.7392,0.2541,0.0181,0.5651,0.5148,8
0.71,0.1544,0.6407,0.4364,0.6385,0.1448,0.8698,0.6604,0.272,0.0354,0.6339,0.4942,8
0.6494,0.1739,0.5764,0.3996,0.6224,0.1286,0.8346,0.675,0.223,0.0373,0.6292,0.5667,8
0.7123,0.2135,0.6144,0.4017,0.5612,0.1133,0.8788,0.7061,0.2752,0.0237,0.5619,0.5245,8
0.7029,0.1816,0.6165,0.4234,0.6063,0.0932,0.7679,0.7738,0.2245,0.0292,0.639,0.4801,8
0.7119,0.199,0.6107,0.383,0.59,0.1073,0.7999,0.7007,0.2225,0.0171,0.5621,0.5337,8
0.6399,0.1676,0.6354,0.3504,0.6052,0.1473,0.758,0.6934,0.2772,0.0236,0.6402,0.462,8
0.7179,0.2277,0.5952,0.3775,0.6496,0.1422,0.7709,0.7345,0.2472,0.0235,0.5998,0.5563,8
0.7402,0.1729,0.5822,0.3719,0.594,0.0657,0.7855,0.7426,0.2118,0.0105,0.5928,0.5291,8
0.7044,0.2212,0.6032,0.4463,0.6281,0.0747,0.842,0.755,0.2416,0.0214,0.6316,0.5821,8
0.7423,0.1827,0.5745,0.3626,0.6109,0.1157,0.8122,0.733,0.2197,0.0363,0.5833,0.4666,8
0.7307,0.1815,0.6134,0.4229,0.6129,0.1462,0.8217,0.6867,0.262,0.0187,0.6201,0.4831,8
0.643,0.1751,0.5501,0.3709,0.6409,0.0617,0.7736,0.6538,0.2522,0.0276,0.5608,0.5756,8
0.6868,0.2354,0.567,0.4291,0.5582,0.0666,0.8703,0.6832,0.2437,0.0312,0.6388,0.5263,8
0.7468,0.2211,0.5739,0.4102,0.6116,0.1374,0.8071,0.7665,0.2294,0.0277,0.5825,0.4757,8
0.6281,0.1581,0.6348,0.3574,0.5911,0.0897,0.8941,0.7654,0.2026,0.0347,0.5563,0.5428,8
0.6482,0.1931,0.644,0.3643,0.6278,0.0657,0.7552,0.7215,0.2664,0.017,0.6473,0.5894,8
0.6953,0.2179,0.6259,0.4299,0.6438,0.0719,0.7616,0.7154,0.226,0.0311,0.5922,0.5294,8
0.6674,0.1813,0.5676,0.351,0.6012,0.0721,0.7745,0.7397,0.213,0.0339,0.5907,0.4856,8
0.7279,0.2096,0.611,0.4168,0.6391,0.1266,0.8495,0.7856,0.256,0.039,0.5705,0.5101,8
0.6707,0.1757,0.5524,0.3539,0.6492,0.1294,0.8555,0.7284,0.2975,0.0268,0.5504,0.4551,8
0.6653,0.235,0.6443,0.4207,0.6472,0.0799,0.8338,0.6936,0.2432,0.0284,0.6217,0.4692,8
0.6137,0.2181,0.5629,0.4244,0.5971,0.1429,0.8244,0.7561,0.2861,0.0347,0.5561,0.4862,8
0.6752,0.1636,0.607,0.3603,0.5508,0.0621,0.7535,0.7057,0.2461,0.0158,0.6339,0.5928,8
0.6646,0.1562,0.6087,0.3674,0.6259,0.1471,0.772,0.7715,0.2693,0.0201,0.5885,0.5946,8
0.7417,0.188,0.6305,0.3945,0.5786,0.0602,0.8134,0.6563,0.2351,0.0134,0.622,0.5435,8
0.634,0.1781,0.6131,0.4141,0.5979,0.0804,0.7938,0.7972,0.2525,0.0171,0.6323,0.5399,8
0.7172,0.235,0.6197,0.4014,0.5859,0.0935,0.8468,0.7209,0.2647,0.0117,0.5835,0.4529,8
0.7363,0.1721,0.6258,0.4068,0.5854,0.1465,0.785,0.6687,0.2051,0.0143,0.5943,0.4908,8
0.608,0.1926,0.5512,0.3707,0.6073,0.1434,0.7751,0.7254,0.2793,0.0264,0.5803,0.5782,8
0.6115,0.1717,0.5814,0.3675,0.63,0.1461,0.7709,0.7404,0.2676,0.0283,0.5988,0.4884,8
0.6953,0.1664,0.5652,0.4466,0.606,0.0818,0.8773,0.7484,0.23,0.0259,0.585,0.4867,8
0.6497,0.24,0.645,0.3622,0.6457,0.0816,0.7813,0.6712,0.2629,0.0241,0.6313,0.5114,8
0.7163,0.1883,0.5785,0.4203,0.5887,0.0858,0.8123,0.7608,0.2733,0.0305,0.5783,0.5484,8
0.6109,0.2207,0.5612,0.383,0.6184,0.1433,0.8478,0.6574,0.2934,0.0147,0.6032,0.4742,8
0.6015,0.2452,0.6493,0.3923,0.633,0.1006,0.7779,0.7663,0.2012,0.0344,0.5565,0.5283,8
0.6271,0.2466,0.6169,0.3738,0.5776,0.092,0.8744,0.7285,0.2374,0.0177,0.595,0.5261,8
0.6982,0.1887,0.5892,0.3512,0.6474,0.1114,0.8034,0.6697,0.2347,0.0349,0.6105,0.567,8
0.6716,0.1542,0.5846,0.4276,0.5961,0.1358,0.8411,0.7264,0.2606,0.0343,0.6442,0.5498,8
0.7229,0.1636,0.6343,0.4357,0.5696,0.0623,0.8901,0.716,0.2598,0.0104,0.5687,0.5871,8
0.7015,0.2232,0.6252,0.3986,0.6382,0.0925,0.7695,0.7263,0.2209,0.0149,0.5503,0.4907,8
0.6759,0.2483,0.6493,0.3681,0.609,0.146,0.8628,0.7155,0.2814,0.0375,0.5896,0.5612,8
0.6018,0.167,0.5685,0.427,0.5664,0.0712,0.7536,0.7614,0.2528,0.0179,0.5841,0.5124,8
0.6278,0.2008,0.5904,0.3648,0.6408,0.0651,0.8608,0.693,0.2721,0.0113,0.5635,0.5675,8
0.7292,0.1698,0.6494,0.3781,0.6132,0.0504,0.8475,0.782,0.2814,0.0135,0.5766,0.5856,8
0.7107,0.2121,0.5823,0.4435,0.5693,0.0744,0.8058,0.6648,0.2387,0.0202,0.6331,0.4576,8
0.7067,0.2264,0.6303,0.4074,0.5547,0.0696,0.8693,0.6985,0.2864,0.0138,0.6004,0.4751,8
0.6293,0.1667,0.6434,0.413,0.601,0.0906,0.8894,0.7676,0.2933,0.0393,0.5805,0.522,8
0.6833,0.1645,0.639,0.3822,0.6341,0.057,0.8058,0.7612,0.2777,0.0201,0.5749,0.5174,8
0.6383,0.2219,0.6338,0.3779,0.5709,0.1059,0.7565,0.7227,0.2751,0.0293,0.5504,0.5819,8
0.612,0.1703,0.5767,0.3802,0.6424,0.0656,0.7732,0.6807,0.2349,0.0269,0.6201,0.5333,8
0.6311,0.189,0.6308,0.4461,0.5971,0.0903,0.8938,0.7883,0.2041,0.0129,0.5947,0.4937,8
0.6634,0.1821,0.5956,0.391,0.6157,0.0569,0.8879,0.6546,0.2531,0.0239,0.5785,0.5873,8
0.6446,0.1671,0.6414,0.4273,0.6145,0.0689,0.8831,0.776,0.2408,0.019,0.58,0.4831,8
0.6998,0.2414,0.6234,0.4192,0.5805,0.122,0.8661,0.7183,0.2288,0.0314,0.56,0.5398,8
0.6629,0.2291,0.575,0.4396,0.576,0.1429,0.8533,0.7735,0.2901,0.0185,0.6152,0.5376,8
0.6643,0.1645,0.5992,0.4335,0.5731,0.1294,0.8696,0.7695,0.2826,0.0109,0.623,0.5802,8
0.6776,0.2348,0.635,0.3622,0.6146,0.1405,0.7612,0.7248,0.2876,0.0237,0.5878,0.5233,8
0.6614,0.1636,0.5653,0.3628,0.6371,0.0796,0.8157,0.7044,0.2244,0.0366,0.6061,0.4797,8
0.6726,0.1817,0.6477,0.3867,0.6036,0.1376,0.8997,0.6721,0.274,0.0236,0.5806,0.5574,8
0.7461,0.2275,0.6409,0.3554,0.5527,0.1423,0.7828,0.7629,0.2074,0.0128,0.5696,0.5682,8
0.7196,0.1717,0.6343,0.3765,0.5516,0.0798,0.8621,0.6974,0.2172,0.0227,0.6421,0.5214,8
0.6213,0.2471,0.5905,0.3728,0.5914,0.1368,0.8891,0.7918,0.2662,0.0364,0.578,0.493,8
0.6054,0.184,0.6144,0.3645,0.6166,0.1447,0.8994,0.6822,0.2229,0.0365,0.6326,0.5212,8
0.7489,0.1858,0.5655,0.4013,0.5963,0.0544,0.7897,0.7892,0.2199,0.0183,0.5507,0.5326,8
0.6876,0.1959,0.5574,0.3933,0.6393,0.1424,0.7955,0.7008,0.2781,0.017,0.6395,0.5009,8
0.7021,0.2211,0.5842,0.4034,0.5779,0.1466,0.7988,0.6873,0.2642,0.0354,0.6045,0.5336,8
0.7273,0.2019,0.6497,0.4091,0.6166,0.0794,0.8361,0.708,0.292,0.0106,0.5687,0.4874,8
0.7099,0.24,0.582,0.3682,0.5634,0.0651,0.8562,0.7971,0.2801,0.0217,0.6338,0.55,8
0.6905,0.1556,0.5581,0.3963,0.5776,0.0503,0.7503,0.7025,0.2558,0.0268,0.6221,0.4962,8
0.6524,0.1899,0.5914,0.402,0.5794,0.1319,0.8374,0.6672,0.2808,0.0301,0.6117,0.4804,8
0.7442,0.212,0.6325,0.3944,0.5725,0.0713,0.8231,0.7932,0.2467,0.0257,0.5945,0.4697,8
0.601,0.1682,0.5748,0.3573,0.6406,0.0716,0.8992,0.7511,0.2412,0.0359,0.5617,0.4505,8
0.6542,0.1568,0.6084,0.4373,0.6017,0.135,0.7567,0.7062,0.2706,0.0315,0.6362,0.4839,8
0.6982,0.2165,0.5789,0.3945,0.6147,0.1164,0.8107,0.6911,0.2128,0.0121,0.581,0.4999,8
0.7032,0.1728,0.5906,0.3766,0.626,0.0504,0.8815,0.6617,0.2002,0.0269,0.6383,0.4715,8
0.6823,0.2493,0.5601,0.3944,0.5659,0.0916,0.8502,0.6866,0.2467,0.0316,0.6002,0.4654,8
0.6792,0.2143,0.5844,0.3526,0.5925,0.0894,0.8782,0.7104,0.2434,0.0135,0.5762,0.591,8
0.6382,0.1607,0.6282,0.3862,0.6433,0.0789,0.8799,0.6732,0.2681,0.0237,0.6179,0.4536,8
0.7446,0.1635,0.5583,0.3887,0.5627,0.099,0.8197,0.7149,0.2183,0.0338,0.6466,0.4971,8
0.7151,0.2438,0.583,0.3858,0.5765,0.1362,0.8455,0.7435,0.2065,0.0169,0.6173,0.5636,8
0.6939,0.2476,0.5757,0.3629,0.5799,0.1251,0.8405,0.6998,0.2979,0.0331,0.5952,0.4543,8
0.7189,0.175,0.636,0.4099,0.5518,0.0874,0.8108,0.7834,0.2016,0.0352,0.5909,0.4951,8
0.6021,0.2474,0.5813,0.3829,0.5639,0.1063,0.7504,0.7923,0.2097,0.01,0.5742,0.5637,8
0.7001,0.1649,0.5656,0.3682,0.5817,0.1181,0.8341,0.7339,0.2049,0.014,0.6089,0.5468,8
0.7256,0.1554,0.6356,0.3771,0.5785,0.1289,0.7652,0.7419,0.2352,0.0388,0.6315,0.5097,8
0.6236,0.187,0.626,0.3994,0.5528,0.0983,0.8383,0.6823,0.2784,0.0207,0.5593,0.5897,8
0.7101,0.2449,0.6407,0.3809,0.5735,0.0876,0.847,0.6791,0.269,0.0205,0.5557,0.597,8
0.6452,0.2329,0.6126,0.3875,0.6272,0.1235,0.8046,0.7035,0.2197,0.014,0.589,0.4997,8
0.6027,0.1553,0.6412,0.3691,0.6053,0.0796,0.8045,0.7663,0.2723,0.0151,0.6285,0.4536,8
0.641,0.225,0.57,0.386,0.6215,0.0826,0.8176,0.7202,0.2457,0.0346,0.633,0.4671,8
0.6842,0.2294,0.555,0.3805,0.5806,0.07,0.8876,0.7654,0.2998,0.0172,0.6377,0.4722,8
0.6574,0.1881,0.6233,0.3778,0.6033,0.0903,0.8354,0.7965,0.239,0.0126,0.5838,0.5664,8
0.6229,0.2388,0.6487,0.375,0.5791,0.0996,0.7703,0.7948,0.2452,0.0281,0.6205,0.4818,8
0.71,0.1563,0.5668,0.3976,0.5939,0.0679,0.8613,0.7802,0.2467,0.0153,0.6343,0.5314,8
0.7164,0.2397,0.5541,0.3992,0.6394,0.0523,0.837,0.7181,0.2878,0.0297,0.5634,0.5366,8
0.7471,0.1797,0.6387,0.3944,0.6461,0.1062,0.7763,0.7691,0.2796,0.0179,0.5576,0.532,8
0.6216,0.189,0.6005,0.4057,0.5749,0.08,0.8307,0.7206,0.2937,0.0346,0.5743,0.5095,8
0.6464,0.1631,0.5977,0.3614,0.6332,0.098,0.8787,0.6822,0.2205,0.0191,0.5923,0.5502,8
0.6565,0.2331,0.6432,0.4336,0.5739,0.0639,0.8141,0.7261,0.2663,0.0145,0.6208,0.543,8
0.6927,0.1821,0.5857,0.3809,0.5948,0.0522,0.8283,0.7961,0.2718,0.034,0.6472,0.538,8
0.7136,0.2404,0.5928,0.4182,0.5653,0.0961,0.7559,0.7279,0.2315,0.0264,0.6468,0.5699,8
0.6602,0.2266,0.6059,0.3613,0.6319,0.0809,0.7613,0.6637,0.2135,0.0102,0.6406,0.4564,8
0.6663,0.223,0.6225,0.4212,0.604,0.0545,0.8241,0.7434,0.2522,0.029,0.6434,0.5537,8
0.7034,0.2263,0.5729,0.3903,0.5802,0.1198,0.8875,0.6891,0.2309,0.0346,0.5825,0.4706,8
0.718,0.2156,0.5904,0.3706,0.5927,0.0792,0.8775,0.7833,0.2485,0.0342,0.5897,0.4746,8
0.6037,0.2366,0.596,0.4008,0.5579,0.1427,0.8508,0.7778,0.2982,0.0203,0.5702,0.5754,8
0.7477,0.2297,0.5842,0.4046,0.6075,0.0895,0.8825,0.69,0.2099,0.0191,0.6359,0.4614,8
0.6897,0.1867,0.6334,0.3756,0.5687,0.0722,0.8341,0.7429,0.2469,0.0123,0.6382,0.5557,8
0.6546,0.2426,0.5638,0.418,0.6442,0.0799,0.8435,0.762,0.2398,0.035,0.5849,0.5559,8
0.7089,0.2096,0.5915,0.3819,0.5624,0.0769,0.8548,0.7344,0.2001,0.0226,0.5659,0.4831,8
0.7445,0.21,0.6436,0.3789,0.57,0.0904,0.7981,0.6845,0.2601,0.0166,0.5766,0.5218,8
0.6334,0.2395,0.6001,0.4028,0.6378,0.1216,0.7514,0.6655,0.249,0.0297,0.6477,0.5541,8
0.7072,0.1796,0.5938,0.3502,0.5808,0.1122,0.7678,0.6794,0.2074,0.013,0.5917,0.5259,8
0.685,0.228,0.6128,0.4068,0.6219,0.0563,0.8734,0.6829,0.2213,0.0279,0.5771,0.5085,8
0.708,0.2488,0.5899,0.4341,0.5843,0.1141,0.8365,0.6593,0.2143,0.0227,0.5802,0.5806,8
0.6429,0.1739,0.5864,0.4465,0.5908,0.141,0.831,0.674,0.2422,0.0216,0.6181,0.4828,8
0.6554,0.245,0.6273,0.3872,0.6471,0.0757,0.7764,0.698,0.298,0.0343,0.5574,0.4918,8
0.7348,0.2308,0.5749,0.45,0.6245,0.1327,0.7537,0.7842,0.2043,0.0374,0.5547,0.5386,8
0.7079,0.1714,0.6194,0.409,0.5754,0.1028,0.7542,0.7025,0.2666,0.0399,0.6056,0.5296,8
0.7296,0.2429,0.6125,0.4159,0.637,0.1496,0.8833,0.7406,0.2973,0.0197,0.5998,0.5488,8
0.7107,0.1569,0.6204,0.3525,0.5502,0.1431,0.8798,0.7412,0.211,0.0298,0.589,0.4605,8
0.6677,0.2254,0.5913,0.3629,0.6206,0.1345,0.8535,0.718,0.2261,0.0112,0.5694,0.5059,8
0.6832,0.229,0.5815,0.4206,0.6434,0.087,0.8125,0.6918,0.2158,0.0194,0.6427,0.4591,8
0.7188,0.241,0.5502,0.4446,0.5806,0.1281,0.8265,0.7753,0.2588,0.0112,0.5962,0.4998,8
0.6671,0.2165,0.6198,0.3981,0.6312,0.0936,0.8668,0.7935,0.2766,0.0234,0.5714,0.5544,8
0.6085,0.1626,0.6027,0.4259,0.6073,0.0919,0.8683,0.7507,0.2455,0.031,0.6408,0.4585,8
0.6352,0.2373,0.6013,0.4245,0.608,0.0762,0.7939,0.7596,0.2694,0.0256,0.6284,0.496,8
0.6798,0.2313,0.6414,0.4304,0.5994,0.099,0.825,0.7116,0.2021,0.0393,0.598,0.544,8
0.6609,0.1833,0.5768,0.3934,0.5741,0.0691,0.8124,0.7111,0.2922,0.0365,0.5805,0.5435,8
0.6222,0.1849,0.6355,0.3641,0.6474,0.1143,0.8917,0.6585,0.2022,0.0277,0.566,0.5722,8
0.6978,0.1648,0.5627,0.4029,0.6193,0.1164,0.8049,0.69,0.2054,0.0239,0.5954,0.4752,8
0.7276,0.1934,0.6353,0.4435,0.5682,0.1068,0.8328,0.7738,0.2578,0.0373,0.6172,0.489,8
0.6298,0.2022,0.5964,0.4246,0.624,0.0573,0.8333,0.6771,0.2773,0.0252,0.5536,0.491,8
0.6468,0.2248,0.607,0.4355,0.5513,0.1337,0.7537,0.791,0.2124,0.011,0.6127,0.4615,8
0.7058,0.2208,0.5549,0.3851,0.6444,0.117,0.8645,0.6824,0.2773,0.0148,0.5857,0.4734,8
0.7331,0.1797,0.614,0.3961,0.5604,0.1452,0.8599,0.6679,0.2529,0.0257,0.57,0.4567,8
0.6807,0.2073,0.5621,0.4363,0.5731,0.1127,0.8609,0.6837,0.2322,0.0266,0.5773,0.5441,8
0.7334,0.1624,0.558,0.3826,0.5875,0.0924,0.8498,0.7781,0.2961,0.0242,0.5855,0.463,8
0.6826,0.2264,0.5622,0.361,0.5976,0.122,0.8751,0.6506,0.2898,0.0213,0.5968,0.4668,8
0.6368,0.1807,0.6192,0.4417,0.5531,0.1275,0.8407,0.6763,0.2283,0.0166,0.6497,0.5656,8
0.7141,0.1959,0.6206,0.3709,0.6203,0.0623,0.7958,0.7116,0.286,0.0188,0.5608,0.5077,8
0.613,0.1951,0.6276,0.4013,0.6121,0.1366,0.829,0.7991,0.2546,0.019,0.5606,0.5037,8
0.7461,0.2378,0.5844,0.3808,0.6422,0.1143,0.7953,0.65,0.2232,0.0136,0.6174,0.5028,8
0.6875,0.2107,0.6371,0.4238,0.5924,0.1299,0.8246,0.7959,0.2254,0.0355,0.5555,0.5234,8
0.6303,0.179,0.6381,0.3588,0.6125,0.1043,0.7913,0.6615,0.2726,0.0394,0.5757,0.5598,8
0.7148,0.1753,0.6374,0.3829,0.6198,0.1314,0.8903,0.6678,0.2462,0.0363,0.6495,0.5527,8
0.6899,0.1625,0.6311,0.4145,0.6343,0.1211,0.8676,0.7086,0.2414,0.0236,0.6269,0.5875,8
0.6907,0.1693,0.5951,0.3694,0.554,0.1217,0.8223,0.6696,0.2807,0.0395,0.5965,0.5112,8
0.6512,0.2188,0.5547,0.3578,0.5576,0.1433,0.7917,0.6614,0.2428,0.0325,0.5928,0.534,8
0.7444,0.223,0.5829,0.4236,0.624,0.0554,0.7672,0.6817,0.2043,0.0384,0.5569,0.4773,8
0.735,0.2065,0.6411,0.4256,0.6397,0.1033,0.8508,0.7555,0.28,0.0327,0.6091,0.5935,8
0.7452,0.1767,0.5771,0.431,0.5874,0.0553,0.7784,0.742,0.248,0.0324,0.5631,0.5918,8
0.6653,0.1802,0.5791,0.3886,0.5846,0.0836,0.7736,0.7506,0.2282,0.0159,0.5578,0.4728,8
0.7426,0.1632,0.5797,0.3677,0.5837,0.1012,0.8596,0.7598,0.2797,0.0341,0.5867,0.5255,8
0.7361,0.2166,0.5825,0.3599,0.5894,0.1252,0.8223,0.7193,0.2961,0.023,0.5638,0.5865,8
0.6104,0.2105,0.621,0.4294,0.6003,0.1341,0.811,0.6992,0.2498,0.0359,0.5504,0.5584,8
0.6087,0.2233,0.5928,0.3867,0.6372,0.0973,0.7602,0.7973,0.214,0.0102,0.5984,0.4762,8
0.74,0.1519,0.605,0.4325,0.5559,0.106,0.8622,0.7582,0.2534,0.0232,0.6261,0.511,8
0.6569,0.1541,0.6361,0.3752,0.6077,0.1068,0.8846,0.6768,0.2181,0.0116,0.61,0.5788,8
0.7343,0.1946,0.6111,0.4368,0.6352,0.0625,0.8711,0.7673,0.2434,0.0124,0.5868,0.53,8
0.7011,0.1939,0.5512,0.4145,0.5878,0.0639,0.8851,0.7349,0.2607,0.0368,0.6181,0.4644,8
0.6319,0.151,0.6054,0.4419,0.641,0.0782,0.8547,0.695,0.2242,0.0236,0.5899,0.5828,8
0.7298,0.2356,0.6073,0.384,0.6416,0.0801,0.7546,0.7997,0.239,0.0125,0.5713,0.4697,8
0.6167,0.214,0.613,0.3727,0.638,0.0786,0.8086,0.747,0.229,0.0355,0.5636,0.5999,8
0.7355,0.1738,0.5844,0.398,0.5566,0.1228,0.8927,0.7641,0.2737,0.0309,0.5966,0.5832,8
0.7381,0.1909,0.5805,0.3836,0.5543,0.0503,0.8389,0.7459,0.2699,0.0195,0.5548,0.5904,8
0.6865,0.1726,0.5532,0.4455,0.6489,0.1197,0.8749,0.779,0.2394,0.0181,0.6097,0.5745,8
0.6149,0.15,0.612,0.3735,0.6191,0.0963,0.8704,0.771,0.2935,0.03,0.6034,0.5909,8
0.616,0.2143,0.6327,0.4362,0.5725,0.1348,0.8766,0.7561,0.2568,0.0107,0.5614,0.5139,8
0.6861,0.1722,0.6172,0.3967,0.6142,0.0955,0.8169,0.6779,0.2564,0.0313,0.6122,0.5699,8
0.6341,0.2056,0.5713,0.3533,0.5695,0.0917,0.8261,0.7387,0.2453,0.0102,0.6415,0.467,8
0.659,0.2084,0.5827,0.3821,0.6407,0.0944,0.8818,0.7761,0.2354,0.0283,0.6153,0.5438,8
0.6714,0.198,0.5949,0.3643,0.5695,0.0548,0.8898,0.6679,0.2385,0.0287,0.6463,0.5196,8
0.7118,0.2174,0.5515,0.4172,0.612,0.114,0.7508,0.7799,0.2383,0.0302,0.6425,0.5611,8
0.7274,0.237,0.5574,0.4097,0.6033,0.0617,0.7723,0.7589,0.2047,0.0145,0.6302,0.5917,8
0.6471,0.1906,0.8187,0.2753,0.623,0.0298,0.4101,0.3228,0.4386,0.1408,0.7977,0.3577,9
0.627,0.2299,0.7419,0.2866,0.6762,0.0353,0.4143,0.3549,0.5416,0.1475,0.8348,0.3615,9
0.57,0.2422,0.7751,0.3358,0.6409,0.0162,0.4283,0.3542,0.4011,0.1103,0.8806,0.3468,9
0.5741,0.2033,0.8163,0.3423,0.6543,0.0282,0.4203,0.3855,0.5269,0.1175,0.8037,0.3834,9
0.6111,0.2063,0.839,0.2821,0.687,0.0101,0.4193,0.3921,0.4835,0.0825,0.8977,0.3206,9
0.5919,0.1952,0.777,0.3463,0.6804,0.0066,0.4261,0.3699,0.4934,0.1395,0.892,0.4162,9
0.6404,0.202,0.7272,0.3362,0.6898,0.0178,0.3562,0.3851,0.4396,0.1071,0.8023,0.4021,9
0.5697,0.188,0.8212,0.333,0.621,0.0354,0.3798,0.3535,0.5259,0.1049,0.8951,0.3026,9
0.6017,0.2585,0.7906,0.2832,0.6432,0.0354,0.3628,0.3606,0.4642,0.1044,0.8525,0.4193,9
0.5604,0.2443,0.709,0.2897,0.6841,0.0116,0.387,0.365,0.5342,0.0987,0.8311,0.3481,9
0.612,0.2283,0.7196,0.2999,0.648,0.0384,0.3741,0.3671,0.5494,0.0938,0.7892,0.4216,9
0.6224,0.1845,0.8355,0.3152,0.6578,0.0087,0.3892,0.3116,0.5399,0.0989,0.8693,0.4149,9
0.6152,0.2583,0.7987,0.3315,0.6069,0.024,0.3953,0.3138,0.4072,0.0891,0.7895,0.3028,9
0.5534,0.2497,0.7476,0.329,0.6326,0.0396,0.3591,0.316,0.4223,0.1489,0.8349,0.314,9
0.6135,0.1841,0.7462,0.2834,0.6859,0.0035,0.3742,0.3742,0.5166,0.1154,0.8596,0.3464,9
0.5561,0.2326,0.7745,0.3483,0.6258,0.039,0.3716,0.3615,0.4447,0.0971,0.7999,0.3606,9
0.6461,0.2046,0.7866,0.315,0.6835,0.0042,0.4135,0.3145,0.5353,0.1103,0.7774,0.421,9
0.6303,0.2586,0.7453,0.2749,0.6806,0.0334,0.3617,0.345,0.4345,0.1499,0.8576,0.4411,9
0.6066,0.2294,0.7638,0.2895,0.6037,0.0324,0.4452,0.3172,0.4248,0.1137,0.7869,0.4475,9
0.6134,0.1903,0.7603,0.3246,0.6356,0.0427,0.4355,0.3213,0.4501,0.1478,0.7765,0.4262,9
0.5719,0.1927,0.7413,0.34,0.6998,0.019,0.3931,0.3713,0.4086,0.1037,0.7796,0.3373,9
0.6217,0.21,0.7848,0.3368,0.6478,0.0294,0.3955,0.3608,0.4969,0.1094,0.8684,0.3608,9
0.5506,0.2288,0.7675,0.3374,0.6511,0.0488,0.4117,0.3203,0.4198,0.117,0.7819,0.3983,9
0.6444,0.2269,0.7983,0.3297,0.6176,0.0046,0.4026,0.4,0.5035,0.1461,0.7983,0.3014,9
0.587,0.2604,0.8191,0.2886,0.6449,0.0296,0.4061,0.3207,0.4023,0.0935,0.7665,0.4291,9
0.6282,0.2165,0.8245,0.3051,0.6416,0.0141,0.4486,0.3148,0.5208,0.1169,0.8644,0.3791,9
0.5524,0.2281,0.8197,0.3433,0.6445,0.0338,0.3523,0.3692,0.405,0.1214,0.8276,0.4064,9
0.6306,0.1951,0.8015,0.2956,0.6892,0.0042,0.4443,0.3776,0.4475,0.1418,0.8949,0.4232,9
0.6386,0.2399,0.701,0.3228,0.6795,0.0043,0.3727,0.3218,0.4847,0.0837,0.8742,0.4046,9
0.5878,0.2348,0.832,0.2768,0.6917,0.0334,0.4344,0.3951,0.417,0.0999,0.8053,0.4328,9
0.6037,0.2395,0.8453,0.2708,0.6372,0.0241,0.3801,0.3941,0.492,0.1441,0.811,0.3945,9
0.5764,0.1849,0.7032,0.2875,0.6673,0.0099,0.4135,0.3133,0.4062,0.1239,0.848,0.3379,9
0.6484,0.2016,0.7224,0.3285,0.6414,0.0354,0.4136,0.3576,0.5326,0.144,0.756,0.3392,9
0.606,0.1867,0.7475,0.3219,0.6428,0.0154,0.3583,0.3354,0.4057,0.0818,0.8621,0.3531,9
0.6365,0.2631,0.8252,0.2998,0.6985,0.0419,0.4411,0.3948,0.5271,0.1264,0.8561,0.3022,9
0.6485,0.2435,0.8352,0.2673,0.6453,0.0057,0.4207,0.3948,0.4309,0.0929,0.8339,0.4452,9
0.5959,0.1984,0.8355,0.3009,0.611,0.0125,0.4041,0.383,0.5304,0.1221,0.891,0.3401,9
0.6181,0.236,0.7599,0.2817,0.6946,0.0478,0.4124,0.311,0.5191,0.1399,0.812,0.3046,9
0.5804,0.232,0.795,0.2516,0.6663,0.0209,0.3696,0.3478,0.4523,0.1491,0.7698,0.4471,9
0.5815,0.2479,0.8133,0.29,0.6736,0.0014,0.3925,0.3089,0.4964,0.1402,0.8307,0.4012,9
0.602,0.1899,0.83,0.343,0.6541,0.0114,0.4447,0.3404,0.4085,0.1331,0.8567,0.3091,9
0.5863,0.2279,0.7124,0.3203,0.6193,0.0259,0.3654,0.3654,0.4921,0.1067,0.8053,0.3475,9
0.6283,0.2134,0.8105,0.2811,0.6267,0.0488,0.3645,0.3596,0.4768,0.1291,0.8657,0.3243,9
